,Sector,FlightTime,SG,Burnoff,FAF,DOW,ZFW,Dist,realDist,TOwt,AvgWind,ISADev,Year,Month,Date,LW,Category,Mach,M,tripFuel,calFuel,errFuel,calDist,errDist,initialClimbAlt,initialClimbW
144,HKG JFK,15.13333333,79300,126400,9400,176194,215103,8061,7183.266667,350303,58,2,2017,2,20,224503,Long,0.80649536454482,0.807004900152128,125800,130666.146359256,3.86816085791433,,,,
145,HKG JFK,15.25,78900,126500,7900,176927,217126,7760,7150,351226,40,2,2017,2,20,225026,Long,0.796619040457212,0.770927834498484,126200,125482.325177711,-0.568680524793153,,,,
146,HKG JFK,15.11666667,78900,124700,9800,176412,213564,8117,7149.533333,347364,64,1,2017,2,20,223364,Long,0.803592996167536,0.813507119112029,124000,131118.456172087,5.74069046136074,,,,
147,HKG JFK,15.26666667,78500,122300,9400,176584,207928,8068,7197.8,339028,57,2,2017,2,21,217328,Long,0.801069203762123,0.800651487466347,121700,125286.019254078,2.94660579628396,,,,
148,HKG JFK,15.3,78900,127600,8600,176246,215691,8050,7239.1,351091,53,1,2017,2,21,224291,Long,0.803910367572105,0.797124758124622,126800,130408.994301724,2.84621001713237,,,,
149,HKG JFK,15.35,78700,125700,10100,176462,212067,8050,7282.5,347167,50,1,2017,2,21,222167,Long,0.806095687774557,0.794528260541155,125000,128478.359248571,2.78268739885692,,,,
150,HKG JFK,15.28333333,78900,122500,9000,176937,205826,7766,7246.366667,336526,34,4,2017,2,22,214826,Long,0.805594893788294,0.769841199884095,121700,116975.486837605,-3.88209791486845,,,,
151,HKG JFK,15.13333333,79100,124500,7600,177028,214890,7760,7215.2,346390,36,3,2017,2,22,222490,Long,0.810080653305917,0.776871110926748,123900,122561.179368592,-1.08056548136265,,,,
152,HKG JFK,15.18333333,79000,124300,8100,176145,211335,7760,7183.033333,343035,38,3,2017,2,22,219435,Long,0.803813396095939,0.774312808694814,123600,120335.84383138,-2.64090304904554,,,,
153,HKG JFK,14.93333333,79000,116800,8500,175779,206197,7766,7034.266667,330797,49,3,2017,2,23,214697,Long,0.800343742005882,0.787884353010406,116100,117232.47968501,0.975434698544086,,,,
154,HKG JFK,14.93333333,78800,121200,9100,176412,210747,7760,6998.4,340147,51,3,2017,2,23,219847,Long,0.796262909764576,0.787275634736125,120300,121340.667906982,0.865060604307155,,,,
155,HKG JFK,14.76666667,79000,118600,9900,176177,212701,7760,6962.6,340401,54,3,2017,2,23,222601,Long,0.801130854894021,0.796161363890385,117800,123006.756685311,4.4199971861719,,,,
156,HKG JFK,14.58333333,78600,118000,9100,176864,211566,7789,6899.416667,337966,61,2,2017,2,24,220666,Long,0.803840818031802,0.809182999619633,117300,121873.702917306,3.89914997212797,,,,
157,HKG JFK,14.5,78800,120100,9700,176574,216698,7805,6819,345898,68,2,2017,2,24,226398,Long,0.799037519772224,0.815505236055592,119500,127282.556850606,6.51259987498449,,,,
158,HKG JFK,14.56666667,78500,117000,8200,176735,212328,7805,6829.033333,336928,67,3,2017,2,24,220528,Long,0.796550903576864,0.811772946459966,116400,122785.923914589,5.48618893005892,,,,
159,HKG JFK,14.6,78800,122600,13400,177663,215573,7766,6890,350973,60,2,2017,2,25,228973,Long,0.801827321854971,0.805872580068204,122000,128299.055660802,5.16316037770628,,,,
160,HKG JFK,14.51666667,78800,121900,10200,176927,217806,7766,6909.516666,349306,59,3,2017,2,25,228006,Long,0.808714534387182,0.810498714096035,121300,127108.005839507,4.78813342086306,,,,
161,HKG JFK,14.28333333,78800,114600,9800,175802,214944,7760,6774.45,338644,69,3,2017,2,26,224744,Long,0.805858803593969,0.823102647293738,113900,124355.179055947,9.17926168213055,,,,
162,HKG JFK,14.36666667,78800,117000,10600,176977,216691,7766,6760.333333,343691,70,2,2017,2,26,227291,Long,0.799514931990653,0.818960997651919,116400,127127.523939368,9.21608585856331,,,,
163,HKG JFK,14.33333333,78800,116100,9700,176412,213084,7766,6762.666667,338384,70,2,2017,2,26,222784,Long,0.80165086430626,0.82086555849293,115600,122883.76124283,6.30083152493954,,,,
164,HKG JFK,14.4,78700,118700,10000,176927,216173,7766,6815.6,344173,66,1,2017,2,27,226173,Long,0.804185219164118,0.817065254791373,118000,125732.893089893,6.55329922872296,,,,
165,HKG JFK,14.7,78800,123100,9400,176972,213224,7766,6884,345124,60,1,2017,2,27,222624,Long,0.795679211133995,0.800390453673182,122500,123756.887935228,1.02603096753275,,,,
166,HKG JFK,14.68333333,78800,117600,8900,175802,212892,7766,6929.05,338892,57,1,2017,2,27,221792,Long,0.801795328698523,0.801298956072652,117100,122434.981293306,4.55591912323317,,,,
167,HKG JFK,15.11666667,79000,122700,9700,176087,213420,8030,7092.766666,345220,62,-2,2017,2,28,223120,Long,0.797212538364446,0.804787749965454,122100,129714.695166953,6.23644157817613,,,,
168,HKG JFK,15.38333333,79000,125900,13800,176977,212475,8030,7153.15,351175,57,-2,2017,2,28,226275,Long,0.790062349730482,0.790836933410392,124900,134173.023154696,7.42435801016501,,,,
169,HKG JFK,15.08333333,78700,124300,13000,176177,214552,8030,7170.25,351452,57,-2,2017,2,28,227552,Long,0.807702549746254,0.806566286785567,123900,132547.5225136,6.97943705698179,,,,
170,HKG JFK,15.15,78800,125100,13200,177604,213750,8152,7121.8,351250,68,-2,2017,3,1,226950,Long,0.798714603203439,0.815217298911083,124300,135660.67811893,9.13972495489099,,,,
171,HKG JFK,15.13333333,78800,123500,9600,176900,216390,8152,7047.266667,348890,73,-1,2017,3,1,225990,Long,0.791226076263515,0.816115115499336,122900,136435.365209832,11.0133158745583,,,,
172,HKG JFK,14.96666667,78200,119700,10100,177177,211041,8078,7015.366666,339841,71,0,2017,3,2,221141,Long,0.796415626775181,0.817712451898832,118700,129169.582084198,8.82020394624936,,,,
173,HKG JFK,15.03333333,78800,121900,8900,175779,215719,8078,7025.666667,345819,70,-1,2017,3,2,224619,Long,0.794047967004038,0.814086232961763,121200,132691.360403604,9.48132046501953,,,,
174,HKG JFK,14.96666667,78900,123400,8600,176332,216924,8078,7075.233333,348124,67,0,2017,3,2,225524,Long,0.803211957050411,0.817712451898832,122600,132161.716828989,7.79911649999063,,,,
175,HKG JFK,15.16666667,78300,122900,10200,176499,209625,8047,7137,341925,60,0,2017,3,3,219825,Long,0.799539711466354,0.803832771440461,122100,127013.588167825,4.02423273368135,,,,
176,HKG JFK,15,78600,123300,9900,176087,213759,7766,7076,346359,46,1,2017,3,3,223659,Long,0.801513883792049,0.784382644599718,122700,123931.390888122,1.00357855592652,,,,
177,HKG JFK,15.1,78500,121000,7200,177172,210665,7766,7056.3,338265,47,2,2017,3,3,217865,Long,0.793989160945379,0.779188057549389,120400,120211.703280937,-0.156392623806556,,,,
178,HKG JFK,14.75,78500,121800,9900,176332,213953,7760,7022.5,345153,50,1,2017,3,4,223853,Long,0.808936090810138,0.797060981430636,121300,123605.354241968,1.900539358589,,,,
179,HKG JFK,14.83333333,78500,120600,9900,176177,214884,7766,7009.5,344884,51,0,2017,3,4,224784,Long,0.802902422630577,0.793195932919535,120100,124721.109732375,3.84771834502537,,,,
180,HKG JFK,14.9,78500,122900,10300,176574,215417,7766,7050.8,347817,48,0,2017,3,4,225717,Long,0.804019555446093,0.789646957650723,122100,125378.61987641,2.68519236397249,,,,
181,HKG JFK,15.05,78300,125700,9000,177141,217333,7766,7088.75,351333,45,1,2017,3,5,226333,Long,0.800290469078606,0.78177672219241,125000,126239.397112266,0.991517689812538,,,,
182,HKG JFK,14.95,78800,123100,9100,176977,217268,7766,7063.35,348768,47,1,2017,3,5,226368,Long,0.802756846982296,0.787005997926139,122400,125869.115824568,2.83424495471247,,,,
183,HKG JFK,14.88333333,78800,124000,10700,176927,215028,7766,7096.25,349028,45,2,2017,3,6,225728,Long,0.810108489262327,0.790531220938245,123300,125284.996307506,1.60989157137523,,,,
184,HKG JFK,15.25,78800,125900,11100,176316,214364,8130,7230.25,350564,59,2,2017,3,6,225464,Long,0.805560114302903,0.807685991555757,125100,133087.045010784,6.3845283859181,,,,
185,HKG JFK,15.01666667,78800,124100,9800,175779,217873,8130,7213.983333,351273,61,2,2017,3,6,227673,Long,0.816236625766952,0.820236051175883,123600,135550.124220809,9.668385291917,,,,
186,HKG JFK,14.63333333,78800,118600,10500,176735,212260,8064,6951.866667,340760,76,2,2017,3,7,222760,Long,0.807184201170421,0.83488969832634,118000,129257.108741925,9.5399226626484,,,,
187,HKG JFK,14.73333333,78800,121100,9300,176412,213862,8064,6959,343662,75,2,2017,3,7,223162,Long,0.802528208106118,0.829223026164472,120500,129930.007189611,7.82573210756115,,,,
188,HKG JFK,14.75,78600,116900,12600,176954,208359,8055,6889.75,337259,79,2,2017,3,8,220959,Long,0.793644347690872,0.82736162441028,116300,128951.636294657,10.8784490925685,,,,
189,HKG JFK,14.86666667,79000,118800,8700,176015,213897,8055,6895.4,340797,78,2,2017,3,8,222597,Long,0.788061924342073,0.820868876052605,118200,131793.516780144,11.5004372082438,,,,
190,HKG JFK,14.85,78900,122200,11200,176087,213659,8121,7051.8,346359,72,1,2017,3,8,224859,Long,0.806841108331016,0.828523641877741,121500,132276.132024596,8.86924446468771,,,,
191,HKG JFK,14.71666667,78900,121500,9500,176580,214934,8045,6926.533333,345334,76,1,2017,3,9,224434,Long,0.799688700736145,0.828206136068026,120900,130865.860627227,8.24306089927827,,,,
192,HKG JFK,15.06666667,78900,121300,9600,176502,212371,8045,7065.666666,342471,65,0,2017,3,9,221971,Long,0.796802061989751,0.808966834238844,120500,129109.938096088,7.14517684322644,,,,
193,HKG JFK,15.05,78900,122400,9400,176177,214573,8045,7126.95,345873,61,0,2017,3,9,223973,Long,0.80460309061538,0.809862700236665,121900,129971.087283221,6.62107242265879,,,,
194,HKG JFK,15.3,79000,125600,13100,177253,208135,8393,7184.3,346035,79,2,2017,3,10,221235,Long,0.79782476464592,0.831089204340367,124800,136043.743371998,9.00940975320319,,,,
195,HKG JFK,15.33333333,78900,124500,10600,176735,209768,8393,7197,344268,78,2,2017,3,10,220368,Long,0.797497646791729,0.829282488859036,123900,135296.004647663,9.19774386413443,,,,
196,HKG JFK,15.26666667,78800,120800,9300,177084,206117,8393,7186.933333,335617,79,2,2017,3,10,215417,Long,0.799859813104812,0.832903809408162,120200,130649.921997624,8.69377870018642,,,,
197,HKG JFK,15.46666667,78900,127600,7900,176875,216555,8437,7323.4,351255,72,1,2017,3,11,224455,Long,0.804508272498762,0.826443506780691,126800,139239.646871562,9.81044705959118,,,,
198,HKG JFK,15.6,79100,129000,9400,176972,213720,8437,7360.6,351320,69,1,2017,3,11,223120,Long,0.80168379204893,0.819379887241207,128200,138285.94172587,7.86734924014796,,,,
199,HKG JFK,15.71666667,79000,126300,9700,175802,210777,8496,7427.266666,346177,68,1,2017,3,11,220477,Long,0.802939935789323,0.818984929057656,125700,137021.897982389,9.00707874493993,,,,
200,HKG JFK,15.66666667,78900,127600,8100,176937,213741,7766,7374.333333,348741,25,-2,2017,3,12,221841,Long,0.79976178002771,0.751004659563346,126900,122653.981471349,-3.34595628735341,,,,
201,HKG JFK,15.81666667,78900,130400,8800,176499,212905,8496,7483.733333,351405,64,1,2017,3,12,221705,Long,0.803929242564397,0.813806942152166,129700,138049.879796771,6.43784101524332,,,,
202,HKG JFK,15.61666667,78900,125800,9700,177014,209335,7766,7359.966667,344335,26,0,2017,3,12,219035,Long,0.800759299947915,0.753409156872001,125300,120398.516798703,-3.91179824524908,,,,
203,HKG JFK,15.3,78700,125500,9400,176327,211333,8534,7340.6,345533,78,0,2017,3,13,220733,Long,0.815182059123343,0.845051265321183,124800,138247.451794038,10.775201758043,,,,
204,HKG JFK,15.61666667,78600,125300,8700,177172,211144,8534,7331.516666,344444,77,1,2017,3,13,219844,Long,0.797663959540588,0.827915753894625,124600,137962.798429739,10.7245573272384,,,,
205,HKG JFK,15.38333333,78700,127500,8800,176492,215443,8534,7318.716667,351143,79,1,2017,3,13,224243,Long,0.808349117064898,0.84047352300427,126900,141130.402950855,11.213871513676,,,,
206,HKG JFK,15.41666667,78600,126600,8700,177787,216655,7766,7288.083333,351255,31,2,2017,3,15,225355,Long,0.803225211815933,0.763183113499578,125900,125027.903489775,-0.692689841322625,,,,
207,HKG JFK,15.26666667,78600,124800,9300,177177,213346,7766,7231.666667,346746,35,2,2017,3,15,222646,Long,0.80483834763389,0.770681637538876,124100,122865.308041278,-0.994916969155424,,,,
208,HKG JFK,15.45,78700,127100,9800,176864,214229,8116,7266.25,350329,55,0,2017,3,16,224029,Long,0.799091179002999,0.795857664798676,126300,132173.235823956,4.65022630558682,,,,
209,HKG JFK,15.6,78600,127200,8000,177028,215564,8116,7180,350064,60,0,2017,3,16,223564,Long,0.782013643848506,0.788205187252535,126500,136644.733495944,8.01955217070682,,,,
210,HKG JFK,15.53333333,78900,125800,7300,175802,216182,8116,7168.466667,348482,61,0,2017,3,16,223482,Long,0.784108375195427,0.791588042303316,125000,135580.53425706,8.46442740564821,,,,
211,HKG JFK,15.18333333,79000,119300,10100,177058,206082,8244,7105.25,334782,75,1,2017,3,17,216182,Long,0.795109094956761,0.8226075766598,118600,128697.587614629,8.51398618434138,,,,
212,HKG JFK,15.18333333,79000,124400,10100,176015,214054,8312,7279.533334,347754,68,1,2017,3,17,224154,Long,0.814612175553402,0.829392791993723,123600,136332.213349615,10.3011434867434,,,,
213,HKG JFK,15.31666667,78600,128200,8100,177389,215548,8312,7301.1,351048,66,1,2017,3,17,223648,Long,0.809913280090039,0.822172832618029,127400,135534.244938486,6.38480764402325,,,,
214,HKG JFK,15.63333333,78600,129100,8800,177014,213985,8383,7398.1,351185,63,2,2017,3,18,222785,Long,0.804050069637349,0.812399648675424,128400,136515.368057492,6.32038010708069,,,,
215,HKG JFK,16.21666667,78800,130800,11400,175802,208533,8383,7328.916666,350133,65,2,2017,3,18,219933,Long,0.767878800841553,0.783176639402294,130200,147935.586276761,13.6218020558842,,,,
216,HKG JFK,15.78333333,78800,128900,13500,176900,208193,8383,7357.083334,349993,65,2,2017,3,18,221693,Long,0.791993160629637,0.804678849478356,128300,137392.489455217,7.08689747094047,,,,
217,HKG JFK,15.66666667,78800,127300,9800,176864,212545,8349,7330.666666,349145,65,1,2017,3,19,222345,Long,0.795026039237369,0.807383196329433,126800,136565.083361494,7.70116984344991,,,,
218,HKG JFK,15.65,78200,129500,8700,176087,214018,8722,7376.1,351218,86,3,2017,3,19,222718,Long,0.800805299410851,0.844352102455128,128500,144611.233651451,12.5379250205843,,,,
219,HKG JFK,15.51666667,78200,127200,9900,176735,212877,8722,7387.566666,349277,86,3,2017,3,19,222777,Long,0.808942153343841,0.851607544613366,126500,144130.499407545,13.9371536818537,,,,
220,HKG JFK,15.56666667,79100,128700,9200,177389,213886,8725,7355.133333,351086,88,4,2017,3,20,223086,Long,0.802803779534009,0.849164164692023,128000,144799.915718212,13.1249341548529,,,,
221,HKG JFK,15.48333333,78400,125000,7600,176900,212374,7766,7239.566667,344274,34,0,2017,3,20,219974,Long,0.794442725418258,0.759897072434581,124300,121799.268489749,-2.01185157703193,,,,
222,HKG JFK,14.93333333,78600,118600,9300,175779,210019,7760,7073.066667,337119,46,1,2017,3,21,219319,Long,0.804758322608613,0.787275634736125,117800,120310.184232332,2.13088644510369,,,,
223,HKG JFK,15.36666667,78700,128400,8500,176246,215012,8683,7346.1,351112,87,5,2017,3,21,223512,Long,0.812253608818786,0.856075324084091,127600,144020.572792544,12.8687874549717,,,,
224,HKG JFK,15.43333333,78500,126700,8700,177037,213941,8683,7355.733334,348841,86,5,2017,3,21,222641,Long,0.809805504793619,0.852377374889009,126200,143113.827333391,13.4023988378694,,,,
225,HKG JFK,15.08333333,78700,123300,9100,176927,213135,7776,7082.166667,344835,46,1,2017,3,22,222235,Long,0.797780283025956,0.781053480204803,122600,123389.481197555,0.643948774514436,,,,
226,HKG JFK,15,78800,120500,9800,176412,208710,7760,7085,338310,45,1,2017,3,22,218510,Long,0.802533333333333,0.783776631740126,119800,119736.95503286,-0.052625181251786,,,,
227,HKG JFK,14.68333333,78900,116600,9500,176194,207483,7760,6981.783334,332783,53,1,2017,3,23,216983,Long,0.807897368707112,0.800679873696083,115800,118368.409536182,2.21797023849923,,,,
228,HKG JFK,15.05,78900,120600,10000,176945,210378,7766,7028.55,340178,49,0,2017,3,23,220378,Long,0.793494138803377,0.78177672219241,119800,122260.870732513,2.05414919241498,,,,
229,HKG JFK,14.85,78000,123200,8900,176246,218791,7766,7082.9,350191,46,0,2017,3,23,227691,Long,0.810399456337071,0.792305701615877,122500,126858.390926973,3.55787014446778,,,,
230,HKG JFK,15.23333333,78500,122100,9000,176258,208807,8323,7180.5,339107,75,1,2017,3,24,217807,Long,0.800892498145438,0.827764501886526,121300,131087.442751908,8.06879039728616,,,,
231,HKG JFK,15.26666667,78200,123600,10300,177172,210308,8381,7205.466666,343508,77,1,2017,3,24,220608,Long,0.801922454826189,0.831712954444156,122900,134696.111905799,9.59813824719171,,,,
232,HKG JFK,15.31666667,78200,123900,9000,176332,210184,8381,7201.616666,342484,77,1,2017,3,24,219184,Long,0.798877563164313,0.828997895833939,123300,133768.829212014,8.49053464072531,,,,
233,HKG JFK,15.01666667,78200,124800,10500,176411,216808,8364,7177.683333,351408,79,0,2017,3,25,227308,Long,0.812129409518164,0.843844321283529,124100,140223.373882009,12.9922432570577,,,,
234,HKG JFK,15.5,78500,126300,12700,177084,212666,8364,7139.5,351066,79,0,2017,3,25,225366,Long,0.78261935483871,0.817530896392718,125700,144577.415929497,15.0178328794724,,,,
235,HKG JFK,15.1,78500,126400,14100,177028,211572,8364,7216.4,350972,76,0,2017,3,25,225672,Long,0.812003937055714,0.83918734397928,125300,138670.806476116,10.6710346976183,,,,
236,HKG JFK,15.61666667,78600,128100,9100,176580,214322,8641,7313.583333,351022,85,1,2017,3,26,223422,Long,0.795712825232834,0.838296230302725,127600,144335.813941356,13.1158416468308,,,,
237,HKG JFK,15.46666667,78500,124700,6800,176194,214821,7643,7008.866667,345621,41,-1,2017,3,26,221621,Long,0.76995537786397,0.748667502942375,124000,129711.101869446,4.60572731406914,,,,
238,HKG JFK,15.11666667,78500,123500,12600,177172,213002,7643,7053.45,348402,39,-1,2017,3,26,225602,Long,0.792793425055608,0.766001590658277,122800,124038.150501038,1.00826588032377,,,,
239,HKG JFK,15.36666667,78800,127100,8800,176655,215736,8757,7251.066666,350836,98,3,2017,3,27,224536,Long,0.801745833537901,0.863371140504939,126300,147145.000806698,16.5043553497209,,,,
240,HKG JFK,15.46666667,78500,127700,8700,176954,215444,8599,7253.4,350844,87,4,2017,3,27,224144,Long,0.796818459144722,0.842312162475662,126700,143831.764039708,13.5215185790906,,,,
241,HKG JFK,14.86666667,79100,123400,14800,176584,213505,8334,7085.2,351105,84,1,2017,3,28,228305,Long,0.809753799103509,0.849301205837668,122800,140415.225302626,14.3446460119107,,,,
242,HKG JFK,15,79100,124300,14400,177140,213506,8334,7059,351406,85,1,2017,3,28,227906,Long,0.799588256880734,0.841751861974511,123500,140765.797971377,13.9804032156895,,,,
243,HKG JFK,14.81666667,79100,122200,9700,176327,216280,8345,7055.95,347580,87,1,2017,3,29,225980,Long,0.809132169731359,0.85329200992658,121600,138394.901700989,13.8115967935761,,,,
244,HKG JFK,15.43333333,79000,126500,7300,176875,215369,8345,7202.933334,348469,74,1,2017,3,29,222669,Long,0.792983486436959,0.819197189156833,125800,137223.847553242,9.08095989923845,,,,
245,HKG JFK,15.48333333,78600,126100,8400,176412,213795,8345,7245.683334,347895,71,1,2017,3,29,222195,Long,0.795113945348785,0.816551773044885,125700,136313.163113092,8.44324829999334,,,,
